benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,16,singlestream,1,5, 12.079032746249897, 0.08271944183473558, 0.082322745, 0.0840257834, 0.0850407993, 0.08632507824999999, 0.09199048065999997, 0.09671978595500041
resnet,none,32,16,singlestream,1,6, 12.079067093335231, 0.08271704306490385, 0.08212822750000001, 0.0839065616, 0.0852686133, 0.0875066333, 0.09362020301999999, 0.1076160860850001
resnet,none,32,16,singlestream,1,7, 11.907947799595393, 0.08390293371634616, 0.082649923, 0.084368765, 0.0859197251, 0.08865456384999999, 0.09816963046999999, 0.10924691310200023
resnet,none,32,16,singlestream,1,8, 11.982340585340715, 0.08338673443149039, 0.082948933, 0.0845558074, 0.0858858928, 0.08725072155, 0.09344043597, 0.10708699373900175
resnet,none,32,16,singlestream,1,9, 12.041377530793984, 0.08297555036418269, 0.08245029949999999, 0.08393623900000001, 0.08514648600000001, 0.08705928965, 0.09327450767999998, 0.11233470650800002
resnet,none,32,16,singlestream,1,10, 12.10765769436175, 0.08252138920673076, 0.0821391635, 0.0835973974, 0.084841949, 0.0864832664, 0.09147226691999999, 0.098274460899002
resnet,none,32,32,singlestream,1,1, 7.182410650933851, 0.13916042058353367, 0.1370839355, 0.14206354159999998, 0.1457136668, 0.15104596155, 0.1733990390299999, 0.20311716762400053
resnet,none,32,32,singlestream,1,2, 7.199394732431464, 0.13882921242127405, 0.1360195655, 0.139424798, 0.1418920784, 0.1447868985, 0.15129068458999997, 0.6632346438823139
resnet,none,32,32,singlestream,1,3, 7.276033314009592, 0.137368927734375, 0.1363718585, 0.13997442880000002, 0.14257319580000002, 0.14530817399999998, 0.15077396918, 0.17291118279300008
resnet,none,32,32,singlestream,1,4, 7.22679707554919, 0.13830337351322114, 0.13622961, 0.139555532, 0.1419275619, 0.1443542107, 0.15182721985999997, 0.19471587511501387
resnet,none,32,32,singlestream,1,5, 7.244418709935004, 0.13796497292728366, 0.1369323655, 0.1404440506, 0.1432226637, 0.14570852584999996, 0.15028790534999995, 0.16876833880100373
resnet,none,32,32,singlestream,1,6, 7.225205677129428, 0.13833514990865384, 0.13733363250000002, 0.1406404646, 0.14298993, 0.14479529725, 0.14999556072999998, 0.16275785110000004
resnet,none,32,32,singlestream,1,7, 7.185876986893964, 0.13909085706370192, 0.13737631900000002, 0.1409628282, 0.1432564623, 0.14583105905, 0.15282426544999997, 0.18525533238200922
resnet,none,32,32,singlestream,1,8, 7.2282946013982405, 0.13826480887079326, 0.137408681, 0.1409841904, 0.1436824865, 0.1462553913, 0.15310155909999998, 0.18097768039100118
resnet,none,32,32,singlestream,1,9, 7.220999771534545, 0.13841203850901443, 0.1376915345, 0.1414851556, 0.143613625, 0.14587843749999999, 0.1501488633, 0.17372929742700516
resnet,none,32,32,singlestream,1,10, 7.2062155555438565, 0.13869176110576922, 0.1379219815, 0.14183950480000002, 0.1445431235, 0.14681392524999998, 0.15251508559, 0.17429617377800033
