benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,4,multistream,6,7, 175.1628846643105, 3.4565985919625004, 3.4424053775, 5.2084984824000005, 5.8055301643999995, 6.000543171299998, 6.249562544200003, 6.710467394907489
resnet,none,32,4,multistream,6,8, 175.2400339054165, 3.53090019355, 3.586461548, 5.260879106800001, 5.773487259300001, 6.0163239625, 6.3083840091300125, 6.762319928919
resnet,none,32,4,multistream,6,9, 176.15376148413696, 3.2577666683645004, 3.2484220835000004, 4.994739259800004, 5.5723195708, 5.82705454435, 6.029649933940001, 6.28228290983013
resnet,none,32,4,multistream,6,10, 175.049455416647, 3.5460638569550005, 3.5067640544999996, 5.363658371600007, 5.875981403000001, 6.043017493999999, 6.2958384377600005, 6.492941200480205
resnet,none,32,8,multistream,6,1, 167.85385950903884, 4.8387468874540005, 5.4752751545, 6.200109784600002, 6.5901426554, 7.00585497165, 7.664196227910001, 8.481317119530038
resnet,none,32,8,multistream,6,2, 175.09386096042687, 3.4063010488875, 3.3813625910000003, 5.008371850000001, 5.644610388200001, 5.9796566128, 6.43031734012, 7.009949610320313
resnet,none,32,8,multistream,6,3, 174.74489486815733, 3.5908756938020003, 3.5965089934999996, 5.314726936600003, 5.818426011900001, 6.041342156199997, 6.298981631730002, 6.917410829468032
resnet,none,32,8,multistream,6,4, 175.31392120383867, 3.5597862179844997, 3.581964533, 5.197121538400001, 5.7109391208, 5.9373369421999955, 6.360701796810001, 6.683271523724043
resnet,none,32,8,multistream,6,5, 174.5380501349456, 3.5605611371604997, 3.6007182369999997, 5.321951918, 5.8163762431, 5.9943499227, 6.340574547180003, 6.949071258862048
resnet,none,32,8,multistream,6,6, 174.88085758681095, 3.492357013223, 3.4729030475, 5.164578508000001, 5.670433694500005, 5.962143443249992, 6.519815727730008, 7.2980582554044355
resnet,none,32,8,multistream,6,7, 174.55279783765818, 3.561964023616, 3.5681966354999997, 5.24114008720001, 5.7931055753, 6.03633600125, 6.541806199530001, 7.4392696724152
