benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,4,singlestream,1,6, 24.890587059453093, 0.040106465949519235, 0.039829175499999994, 0.0406333672, 0.0412376593, 0.04242586685, 0.04796069197, 0.050108923217000084
resnet,cpumemory,32,4,singlestream,1,7, 24.433929545767416, 0.04085859145793269, 0.04017986950000001, 0.0416327406, 0.0439494008, 0.045563577499999994, 0.04789079516999998, 0.07819833955700001
resnet,cpumemory,32,4,singlestream,1,8, 24.779390536336837, 0.0402778503407452, 0.039940630500000004, 0.040888970999999996, 0.041833265099999996, 0.042990976599999994, 0.04643796004, 0.05161513442700025
resnet,cpumemory,32,4,singlestream,1,9, 23.9395319494354, 0.041704033664663465, 0.0405400445, 0.0443545148, 0.0464037636, 0.047562884199999995, 0.04907765274, 0.05009269198500005
resnet,cpumemory,32,4,singlestream,1,10, 24.926355484237824, 0.04005137410877403, 0.039814576500000004, 0.040563836799999996, 0.041091364600000006, 0.0416790857, 0.046090945109999976, 0.06279729179600017
resnet,cpumemory,32,8,singlestream,1,1, 16.601953882075005, 0.06016380289783653, 0.059700587, 0.0630523892, 0.0653149961, 0.06683191945, 0.06999461980999999, 0.07481625368900005
resnet,cpumemory,32,8,singlestream,1,2, 16.611315794333425, 0.06012995818930289, 0.059691347, 0.0626248588, 0.06482105789999999, 0.06650200455, 0.06906165491999999, 0.07237559023700024
resnet,cpumemory,32,8,singlestream,1,3, 16.497390786961418, 0.06054766363521635, 0.060225229500000005, 0.06325781, 0.0654659868, 0.06696488469999999, 0.06940658158, 0.07498449401400036
resnet,cpumemory,32,8,singlestream,1,4, 16.57546108151019, 0.06025867164483172, 0.059772601, 0.0627953606, 0.064711364, 0.06686236969999998, 0.06969009571, 0.07578517379200032
resnet,cpumemory,32,8,singlestream,1,5, 16.17405365756146, 0.061758220876802876, 0.059734372, 0.0627384486, 0.06498734390000001, 0.0664384021, 0.07002534939999998, 0.32665118950516087
resnet,cpumemory,32,8,singlestream,1,6, 16.502181558020432, 0.06052769813882212, 0.0600813315, 0.06328962519999999, 0.0656298367, 0.06688784395, 0.06975583611, 0.08078627711100321
resnet,cpumemory,32,8,singlestream,1,7, 16.590812005563, 0.060200120697716346, 0.059726513, 0.06280747299999999, 0.06519439910000001, 0.0665820956, 0.07001074809999999, 0.07490208771400016
resnet,cpumemory,32,8,singlestream,1,8, 16.525060342574868, 0.06044165061057692, 0.059976309, 0.0631262986, 0.06547850470000001, 0.06696774644999999, 0.06975830421999998, 0.07408270485900004
resnet,cpumemory,32,8,singlestream,1,9, 16.59567866364052, 0.0601880518155048, 0.0596699465, 0.0625918674, 0.0645849375, 0.06667648465, 0.07008601436, 0.07892409723600093
resnet,cpumemory,32,8,singlestream,1,10, 16.59578098869917, 0.060184366547475956, 0.059712943500000004, 0.0626682658, 0.0652229323, 0.06695681525, 0.06993533175999998, 0.07339684691100011
resnet,cpumemory,32,16,singlestream,1,1, 12.04612954666742, 0.0829470203094952, 0.0808724455, 0.0885416512, 0.0935042705, 0.09539892665, 0.09914067091, 0.10151611755900013
resnet,cpumemory,32,16,singlestream,1,2, 12.03891107804681, 0.08299628010997595, 0.080961123, 0.0885788666, 0.0932853152, 0.09546249415, 0.09823387187999999, 0.10401192329700006
resnet,cpumemory,32,16,singlestream,1,3, 11.814495781462242, 0.0845711795, 0.081215034, 0.0888783192, 0.0934675965, 0.0951936712, 0.09865924508999999, 0.10257335036600006
resnet,cpumemory,32,16,singlestream,1,4, 12.05362768983019, 0.08289213103064905, 0.080996052, 0.08854559399999999, 0.09316481160000001, 0.09533806185, 0.09880711101999998, 0.1054367197150001
resnet,cpumemory,32,16,singlestream,1,5, 12.02065386885401, 0.08311772514483175, 0.0809161335, 0.088858743, 0.0936591844, 0.09545504245, 0.09874362129999997, 0.1048725166350004
resnet,cpumemory,32,16,singlestream,1,6, 12.012739408888462, 0.08317469448076922, 0.0810036195, 0.08876397259999999, 0.09370381800000001, 0.09587943685, 0.09865892095, 0.10101237972400016
resnet,cpumemory,32,16,singlestream,1,7, 12.02948285971335, 0.08305786286838941, 0.0808130145, 0.08873763300000001, 0.0938473489, 0.09594140095, 0.09878750112, 0.10314077722600064
resnet,cpumemory,32,16,singlestream,1,8, 12.025871707338208, 0.08308601128064905, 0.0808440215, 0.0889582492, 0.0940096194, 0.095548435, 0.09798211545999999, 0.10369877277200028
resnet,cpumemory,32,16,singlestream,1,9, 12.00076812378722, 0.08326112819951922, 0.081065787, 0.0891168936, 0.0940914296, 0.09572334765, 0.09827458869, 0.10144607351300003
resnet,cpumemory,32,16,singlestream,1,10, 11.946526233621963, 0.08363680811298077, 0.0810460935, 0.0890079732, 0.0938664324, 0.09556476835, 0.09896503124999997, 0.10478164901400007
resnet,cpumemory,32,32,singlestream,1,1, 6.963981069238121, 0.1435209583954327, 0.141692039, 0.1523400956, 0.1570046613, 0.15995974429999998, 0.16449015409999992, 0.17494850799700007
resnet,cpumemory,32,32,singlestream,1,2, 6.9700871596418414, 0.14339972325, 0.1412196515, 0.151863348, 0.1572629215, 0.15980472264999998, 0.16518944637999997, 0.17399128008400092
resnet,cpumemory,32,32,singlestream,1,3, 6.96717079660803, 0.14346240781069713, 0.1405354305, 0.1532290082, 0.15728327290000002, 0.15975934125, 0.16514797818, 0.173316819974
resnet,cpumemory,32,32,singlestream,1,4, 6.950798607489895, 0.1437966293395433, 0.140241134, 0.15252355760000003, 0.1575554374, 0.16029805495, 0.16427630135, 0.23008785949803662
resnet,cpumemory,32,32,singlestream,1,5, 6.965865607804913, 0.14348873003365387, 0.14068037300000003, 0.1528689746, 0.157819387, 0.15947454435, 0.16420553111, 0.17360113074600095
resnet,cpumemory,32,32,singlestream,1,6, 6.96672495833314, 0.1434709781917067, 0.14069272, 0.1526513274, 0.15765829509999998, 0.15968101495, 0.16458451008, 0.17308238507400006
resnet,cpumemory,32,32,singlestream,1,7, 6.9707214704691145, 0.14339082105168272, 0.14068828849999998, 0.1523819664, 0.1576998954, 0.16005334605, 0.16591315319999997, 0.16953087584300014
resnet,cpumemory,32,32,singlestream,1,8, 6.953894454155767, 0.14373587917608172, 0.140621071, 0.1530864112, 0.1576952118, 0.1593595073, 0.16483441906, 0.19893416757201487
resnet,cpumemory,32,32,singlestream,1,9, 6.967184664987174, 0.14345846725961536, 0.140385977, 0.1524450458, 0.1578321547, 0.1599318263, 0.16440009216999996, 0.17128629917300048
resnet,cpumemory,32,32,singlestream,1,10, 6.9733056713985295, 0.14333392067668269, 0.140338031, 0.1523950582, 0.1575820403, 0.15943419120000002, 0.16422381671999997, 0.1703540987200005
