benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,8,offline,4,6, 180.5783443542386, 90.4187018258473, 90.4047151935, 144.392905167, 162.278427294, 171.274445461, 178.38879704703, 180.566415563
resnet,cpumemory,32,8,offline,8,6, 187.91029197715014, 87.06657339200171, 87.0438774405, 138.721334634, 156.034565339, 164.492542857, 171.28050785223977, 173.752772898
resnet,cpumemory,32,8,offline,1,7, 167.6342200783955, 96.75401587326864, 96.691715861, 154.560063165, 174.0305691356, 183.75098522035, 191.49876393365, 194.28644039885305
resnet,cpumemory,32,8,offline,2,7, 178.52931902530491, 91.07194255906134, 91.120611563, 145.35348113380005, 163.6093833, 172.640473611, 179.88192832150995, 182.539329111
resnet,cpumemory,32,8,offline,4,7, 180.758429177667, 90.29825886634607, 90.2820163475, 144.155435315, 162.085493587, 171.081203179, 178.24464272179992, 180.41193314
resnet,cpumemory,32,8,offline,8,7, 187.77617121452363, 87.09526404399634, 87.0973407315, 138.686223461, 155.948998971, 164.603745367, 171.45771975135997, 173.855242797
resnet,cpumemory,32,8,offline,1,8, 167.78073193234079, 96.69230988016714, 96.5719571185, 154.6048271866, 173.9767860651, 183.60724262555, 191.30504036185, 194.08770804678613
resnet,cpumemory,32,8,offline,2,8, 178.18837945358612, 91.06284622644287, 91.0106111895, 145.46532690320004, 163.626044778, 172.656452802, 179.92122499357, 182.852202643
resnet,cpumemory,32,8,offline,4,8, 180.90463233794014, 90.3791351915603, 90.4600329475, 144.381411269, 162.278079337, 171.254500681, 178.40443406899, 180.311477171
resnet,cpumemory,32,8,offline,8,8, 187.8873593634669, 87.0443123306836, 87.0130719615, 138.616584308, 155.948993582, 164.491970527, 171.3925514075098, 173.753252374
resnet,cpumemory,32,8,offline,1,9, 167.65691981276984, 96.78959909384955, 96.742433162, 154.640310672, 173.989181237, 183.74800266115, 191.46085036974, 194.281503843486
resnet,cpumemory,32,8,offline,2,9, 178.67890487811763, 90.91647414733984, 90.8820103335, 145.1868517046, 163.449129829, 172.534564948, 179.76743544431, 182.292641076
resnet,cpumemory,32,8,offline,4,9, 180.73528990040919, 90.39465595543615, 90.36337207049999, 144.261311079, 162.292232404, 171.274075739, 178.42742707702988, 180.467604345
resnet,cpumemory,32,8,offline,8,9, 187.62871676372893, 87.11089762997241, 87.1140534435, 138.794206654, 156.019091169, 164.761676246, 171.4828129416498, 173.950883104
resnet,cpumemory,32,8,offline,1,10, 168.01667574292472, 96.62102996440132, 96.4915951705, 154.36786859600002, 173.7927556823, 183.44730590285, 191.17124526707, 193.8594591442801
resnet,cpumemory,32,8,offline,2,10, 168.48405201228593, 95.00931504842963, 94.8123177145, 151.92314118360002, 170.981450086, 180.62480258, 188.16442072094995, 193.376748874
resnet,cpumemory,32,8,offline,4,10, 176.1714233603712, 91.4940794814325, 91.5398628495, 145.981177629, 164.0415366, 173.090104511, 180.79362357181, 185.051792232
resnet,cpumemory,32,8,offline,8,10, 188.0903528833308, 86.96244714842432, 86.97456454900001, 138.535088342, 155.751674266, 164.365496901, 171.10285914316998, 173.4348618
