benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,1,offline,4,8, 128.52448335380325, 128.16437753330223, 128.36027379249998, 205.085546077, 230.522716694, 242.902985581, 253.01137204197, 254.878993037
resnet,none,32,1,offline,8,8, 142.1307245048476, 116.79123595385303, 117.14529547949999, 185.544413968, 208.678136643, 220.276591354, 229.32165111782982, 230.491239889
resnet,none,32,1,offline,1,9, 104.31969853004911, 157.57064521549648, 157.750670681, 251.71399898720006, 282.7953475835, 298.36041695389997, 311.0490750393399, 313.90426698789105
resnet,none,32,1,offline,2,9, 118.5281242011995, 138.4565087951771, 138.1403221525, 221.5108989666, 248.903010916, 262.654525066, 273.91602276856, 276.328765312
resnet,none,32,1,offline,4,9, 130.50530997428248, 126.21724880369946, 126.1398498255, 201.418853612, 226.532095497, 239.028986762, 248.96636189212998, 250.986343999
resnet,none,32,1,offline,8,9, 142.19352103510047, 116.57441817815918, 116.726978305, 185.537966118, 208.438615088, 220.068399626, 229.23158438762994, 230.394666143
resnet,none,32,1,offline,1,10, 105.36632742677638, 155.82919960809755, 156.355944375, 248.8581032022, 279.8672417145, 295.48190379075, 307.98005664993997, 310.80913567207705
resnet,none,32,1,offline,2,10, 118.87703979468962, 138.6027473044762, 138.9055695505, 220.714432525, 248.299594088, 262.046505729, 273.0532795145499, 275.534250905
resnet,none,32,1,offline,4,10, 129.09709427693306, 127.86842060483801, 127.8678682235, 203.98971388, 229.247880455, 241.792940287, 251.72379955244992, 253.758330054
resnet,none,32,1,offline,8,10, 142.49541613825338, 116.51890984648512, 116.6202006735, 185.535307636, 208.797429184, 219.711838705, 228.4230589029197, 229.892755196
resnet,none,32,2,offline,1,1, 147.63943544359756, 111.7573034421813, 111.650227779, 177.16431416080002, 199.1376234283, 210.11800737664998, 218.91775517648998, 221.46510667062716
resnet,none,32,2,offline,2,1, 164.3469960696614, 99.9030686698363, 99.9556682495, 159.3411729246, 179.446398057, 189.326000506, 197.31490705297, 199.082150935
resnet,none,32,2,offline,4,1, 171.82664373927028, 95.81907334919006, 95.830960471, 152.81908499, 171.867696831, 181.371777763, 188.92420079126993, 190.584176591
resnet,none,32,2,offline,8,1, 181.04585296582363, 92.46424418530444, 92.551908087, 145.991804486, 163.830431849, 172.698889538, 179.87563399407995, 180.912900193
resnet,none,32,2,offline,1,2, 149.47950242962978, 109.20702287544458, 108.87134611799999, 174.74876845440002, 196.6708342733, 207.55678317185, 216.37448334503, 218.79403022382002
resnet,none,32,2,offline,2,2, 169.21359252019994, 96.54604864215514, 96.5623111765, 154.03285131620004, 173.178908632, 182.909180118, 190.66498231427997, 193.37841595
resnet,none,32,2,offline,4,2, 172.83168130649594, 95.02014320670617, 95.065949238, 151.694765158, 170.554481506, 180.046868506, 187.5572512205099, 189.430683179
resnet,none,32,2,offline,8,2, 183.4240112069294, 90.07232255016478, 90.0978161765, 143.523355918, 161.268297399, 170.247547716, 177.22045693252997, 178.526739213
resnet,none,32,2,offline,1,3, 149.61302094126017, 108.92475837322944, 108.555934966, 174.4826898408, 196.15373193719998, 207.23024634735, 215.9603042551, 218.55786915725105
resnet,none,32,2,offline,2,3, 169.54636711365396, 96.48257110746142, 96.4874570155, 154.08388466160002, 173.205604562, 182.762671173, 190.45231237284, 193.012375804
resnet,none,32,2,offline,4,3, 172.8921027759446, 95.12810192888307, 95.1967266825, 151.836134075, 170.770096086, 180.132511234, 187.7261854793399, 189.410695696
resnet,none,32,2,offline,8,3, 183.63563899886185, 90.05469954240331, 90.0708340635, 143.53121661, 161.327395902, 170.183493838, 177.29117737355983, 178.348537997
resnet,none,32,2,offline,1,4, 149.960162460902, 108.98977615011935, 109.001185564, 174.17123269560003, 195.8219014673, 206.7792196216, 215.60092944733998, 218.07679527033306
resnet,none,32,2,offline,2,4, 169.04279206100964, 96.82834814388727, 96.858016967, 154.74921000840004, 173.95017824, 183.65575627, 191.30024615649998, 193.595081848
resnet,none,32,2,offline,4,4, 172.77635135954722, 95.00466545972168, 94.91925462450001, 151.658479797, 170.560356904, 180.079422457, 187.7208009729399, 189.504643127
resnet,none,32,2,offline,8,4, 182.8810325514044, 90.5118230588086, 90.549922066, 144.107622681, 161.89934671, 170.912119539, 177.91247492469995, 179.077586448
resnet,none,32,2,offline,1,5, 149.4836727542732, 109.02615228057576, 108.802848187, 174.41985879580002, 196.60933406659998, 207.55506742129998, 216.34151848825, 218.78548269282305
resnet,none,32,2,offline,2,5, 169.6418059088856, 96.40090227308643, 96.4707027045, 153.87217134280002, 173.014081328, 182.725527794, 190.42126665077998, 192.902259826
resnet,none,32,2,offline,4,5, 173.0741392092646, 94.93047980580579, 94.9769692105, 151.506513139, 170.481305395, 179.892055792, 187.40040958017, 189.174630305
resnet,none,32,2,offline,8,5, 183.78146725923875, 90.00497212866723, 90.0064725005, 143.318167989, 161.086772227, 169.855769563, 177.01649806449993, 178.208994064
resnet,none,32,2,offline,1,6, 149.643610718685, 109.5521897259919, 109.6302355745, 174.8935681388, 196.52006258629999, 207.39444279849997, 216.08511143348, 218.52667082842
resnet,none,32,2,offline,2,6, 169.15285302452313, 96.95405586490477, 97.005965363, 154.645382249, 174.061532427, 183.646615599, 191.28412586399998, 193.432468806
resnet,none,32,2,offline,4,6, 172.60205082536157, 95.31054505564086, 95.230624911, 152.05942383, 170.974252917, 180.43656694, 187.97278067125, 189.771956797
resnet,none,32,2,offline,8,6, 183.27866732350913, 90.3380401521919, 90.350785325, 143.786346115, 161.649759417, 170.667364428, 177.68759243108, 178.714382162
resnet,none,32,2,offline,1,7, 150.51645395673623, 109.31590297927563, 109.34408539, 174.54359738800002, 196.1869059066, 206.94207996095, 215.60952608334, 217.495685043504
resnet,none,32,2,offline,2,7, 169.7621497595307, 97.06055714510876, 97.04587042200001, 154.80279859620003, 173.949888462, 183.628817328, 191.20838453702999, 192.850852346
resnet,none,32,2,offline,4,7, 173.1439201086302, 94.84688013878443, 94.7892622575, 151.458270741, 170.268235016, 179.86050309, 187.50621603150998, 189.106855754
resnet,none,32,2,offline,8,7, 182.78976160575667, 90.57076102125781, 90.57956210649999, 144.180789668, 162.069274705, 170.857945061, 177.97367037552996, 179.190306258
resnet,none,32,2,offline,1,8, 149.67734607089406, 109.49283999696999, 109.3259666955, 175.02222920660003, 196.9022908687, 207.72314381434998, 216.27537802063998, 218.45901108349105
resnet,none,32,2,offline,2,8, 169.4210328297416, 97.14069213771154, 97.034246198, 154.8320544124, 174.052524894, 183.637565626, 191.27942231894, 193.181849149
resnet,none,32,2,offline,4,8, 173.35882089665228, 94.6834400908794, 94.6341968195, 151.232709291, 169.915049582, 179.409630362, 187.0183052221599, 188.93844278
resnet,none,32,2,offline,8,8, 182.5621931684181, 90.54987365382152, 90.67372575350001, 144.259056009, 162.136317501, 171.113366731, 178.23131154520996, 179.372958495
resnet,none,32,2,offline,1,9, 150.36431774005996, 109.39669090302121, 109.58470932200001, 174.5748906348, 196.22614513439999, 207.1377381908, 215.8413857111, 217.769355474229
resnet,none,32,2,offline,2,9, 168.9052600712184, 97.47138524914453, 97.536053462, 155.1942887056, 174.293090533, 183.854530672, 191.43475834746, 193.745910875
resnet,none,32,2,offline,4,9, 172.95866354749248, 95.09595482836744, 95.24492419149999, 151.770727277, 170.543714606, 180.004103803, 187.49369265919998, 189.309876358
resnet,none,32,2,offline,8,9, 183.2063347303758, 90.09077829602, 90.1759491415, 143.576647973, 161.260146322, 170.174861955, 177.33795209836995, 178.805209537
resnet,none,32,2,offline,1,10, 150.68689635234725, 108.62291018600263, 108.7310920055, 173.56313555400004, 195.3506270525, 206.1785758646, 214.79174645952, 216.9765215706163
resnet,none,32,2,offline,2,10, 170.16681505613172, 96.60964743045153, 96.63065923650001, 154.35267038940003, 173.456447125, 182.996665868, 190.55646034779, 192.291628861
resnet,none,32,2,offline,4,10, 174.34351040119307, 94.27939652204358, 94.3357624695, 150.476878151, 169.21656817, 178.542075184, 186.06291613850993, 187.818885767
resnet,none,32,2,offline,8,10, 182.98192398021988, 90.31492588389283, 90.375821392, 143.729073489, 161.270911933, 170.242628488, 177.49633806238978, 178.966584406
resnet,none,32,4,offline,1,1, 146.15354431280588, 116.85866195967539, 119.03323525100001, 181.92726729420002, 203.1512306092, 213.5862272083, 221.97896373977, 223.95619247253106
resnet,none,32,4,offline,2,1, 167.8350073673767, 97.64924369226856, 97.72287727450001, 155.7875393522, 175.159224581, 184.808644549, 192.56635656203, 194.744098269
resnet,none,32,4,offline,4,1, 172.41094443955924, 95.2945919842019, 95.3958144275, 152.095742508, 170.926532847, 180.361052643, 187.86181010924, 189.754460027
resnet,none,32,4,offline,8,1, 181.9348921148387, 91.64478156362938, 91.82561040350001, 145.023925001, 162.772487319, 171.705608217, 178.73657480535994, 179.963771989
resnet,none,32,4,offline,1,2, 154.1247548127467, 106.31166083870775, 106.1702445555, 169.78141006220002, 191.05115491269999, 201.64590426515, 210.18937789116998, 212.134602297284
resnet,none,32,4,offline,2,2, 172.41601985589315, 95.1460470450669, 94.98662822649999, 152.04731131300002, 171.037882121, 180.53137071, 188.12749623127, 189.945822327
resnet,none,32,4,offline,4,2, 172.2690062533436, 95.01603338875842, 94.94237700650001, 151.764771226, 170.606755728, 180.096268923, 187.66249042745, 189.828593838
resnet,none,32,4,offline,8,2, 184.05454412240914, 89.55979276153882, 89.5010736495, 142.659139928, 160.555886217, 169.354662359, 176.3467111149699, 177.902612429
resnet,none,32,4,offline,1,3, 153.5204453353737, 106.51760038433173, 106.432217604, 170.1519819616, 191.4118164814, 202.09775478095, 210.61020093268, 212.79447527990908
resnet,none,32,4,offline,2,3, 172.47860335682563, 95.17990432972505, 95.0845745565, 152.11827953760005, 170.948228272, 180.42450234, 188.04943879674, 189.71970344
resnet,none,32,4,offline,4,3, 173.52069056761096, 94.55306932271606, 94.445986879, 151.027442007, 169.944562527, 179.35175454, 186.89409831624, 188.700833686
resnet,none,32,4,offline,8,3, 184.00808656363256, 89.70061628154735, 89.690327424, 143.037303785, 160.893264758, 169.670443464, 176.75263883579996, 178.002796297
resnet,none,32,4,offline,1,4, 154.31938945305308, 105.75769053535407, 105.5191590655, 169.06776094580005, 190.4836070771, 201.0741404183, 209.56116216972998, 211.83711561925
resnet,none,32,4,offline,2,4, 172.7562560130954, 95.00845509720918, 95.00011927899999, 151.68264362540003, 170.582432791, 180.047166253, 187.58576884543993, 189.31568176
resnet,none,32,4,offline,4,4, 173.4821408495363, 94.73390132312403, 94.726523286, 151.264626907, 170.122593265, 179.654218384, 187.13756621878997, 188.610484642
resnet,none,32,4,offline,8,4, 183.80356358104348, 89.95939518439258, 89.986248861, 143.233831215, 161.013444309, 169.817010789, 176.98710371346, 178.092571937
resnet,none,32,4,offline,1,5, 153.4749446755406, 106.5118015782532, 106.33008922350001, 170.43159616900002, 191.8275459237, 202.38257692845, 210.83539268122, 213.04457644873324
resnet,none,32,4,offline,2,5, 172.0538153881302, 95.11204400642896, 95.15600616200001, 151.8865393716, 170.825658157, 180.330119517, 187.99582427407998, 189.909636502
resnet,none,32,4,offline,4,5, 173.0975160695139, 94.81675898157654, 94.9590712845, 151.184486859, 170.107148715, 179.552796462, 186.96086368826997, 189.071659334
resnet,none,32,4,offline,8,5, 183.84201961498798, 89.8580746641875, 89.8751226355, 143.199261671, 160.693251904, 169.625305777, 176.80201442394, 178.059518429
resnet,none,32,4,offline,1,6, 154.25340426606235, 105.95897698680915, 106.0424603135, 169.35042539160003, 190.3827496822, 201.12400700749998, 209.61445727728997, 211.7086103577082
resnet,none,32,4,offline,2,6, 172.34719908081263, 95.61475364825, 95.580679574, 152.20719465820002, 171.133926173, 180.63327373, 188.12907050121, 189.885618949
resnet,none,32,4,offline,4,6, 174.43176284848587, 94.20877881286353, 94.31888389100001, 150.254734636, 168.917686983, 178.161683231, 185.69389490618997, 187.622097989
resnet,none,32,4,offline,8,6, 183.94393849289713, 89.66970744299829, 89.621178052, 142.806775326, 160.762642944, 169.482388973, 176.69322916073992, 177.92795587
resnet,none,32,4,offline,1,7, 155.01027931809733, 105.58330912639032, 105.52151225899999, 168.69300026080003, 189.9136240102, 200.52608502195, 209.06625182228998, 211.11003645205403
resnet,none,32,4,offline,2,7, 172.5950813588692, 94.90969297714929, 95.014381402, 151.5102207246, 170.379664589, 179.898618116, 187.39873630422, 189.457261384
resnet,none,32,4,offline,4,7, 174.48027437871897, 93.98019139844104, 93.867816182, 150.069040558, 168.834222168, 178.174007209, 185.60327018057998, 187.457258856
resnet,none,32,4,offline,8,7, 184.44402750197875, 89.44887782610668, 89.396327833, 142.506764384, 160.372197956, 169.127747141, 176.1713697544899, 177.556682832
resnet,none,32,4,offline,1,8, 153.0845663070632, 105.93795973845585, 105.543503487, 169.6034386292, 191.25611573039998, 202.07056859624998, 210.70916499601998, 213.2893331898323
resnet,none,32,4,offline,2,8, 172.3168794982936, 94.91038307053978, 95.00076430600001, 151.3548771822, 170.368524389, 179.794931509, 187.33018732184, 189.841119624
resnet,none,32,4,offline,4,8, 174.33222303046688, 94.19970188117115, 94.148931577, 150.399729243, 169.043702968, 178.471507847, 185.8806132483699, 187.515040648
resnet,none,32,4,offline,8,8, 184.21618219887972, 89.63105283042358, 89.651718727, 142.83855769, 160.41960125, 169.349539784, 176.48705891153, 177.694802897
resnet,none,32,4,offline,1,9, 152.4633158499339, 106.74233956552243, 106.2931460135, 170.792997132, 192.339808072, 202.96581897554998, 211.65022916075998, 214.13896058177522
resnet,none,32,4,offline,2,9, 172.19870491129294, 94.65931886872698, 94.5331002765, 151.39299862200002, 170.26075245, 179.795445507, 187.26429146066994, 189.72571041
resnet,none,32,4,offline,4,9, 174.4218087766103, 94.14165356281812, 94.1200460265, 150.15800591, 168.982166142, 178.461691795, 185.98269123412, 187.523233346
resnet,none,32,4,offline,8,9, 183.72106406564566, 89.94750616834912, 89.871386014, 143.258144797, 160.934057924, 169.738042818, 176.78818843907996, 178.053519829
resnet,none,32,4,offline,1,10, 154.41435733606139, 105.45574734724842, 105.28139185750001, 168.7748308218, 189.8613420536, 200.51832233494997, 209.03450814635, 211.47633294147107
resnet,none,32,4,offline,2,10, 172.98968233924805, 94.90925262059449, 94.952937881, 151.47736925300003, 170.284709658, 179.557930785, 187.08522651144, 189.154085987
resnet,none,32,4,offline,4,10, 175.26332730807076, 93.8482572582428, 93.86469566, 149.823206671, 168.40488776, 177.714147012, 185.07163527391, 186.669637612
resnet,none,32,4,offline,8,10, 184.31020909249926, 89.53624374177247, 89.515212676, 142.677648763, 160.399518969, 169.230441851, 176.3868394944899, 177.672341379
resnet,none,32,8,offline,1,1, 154.71048151895664, 106.35499138096785, 106.3799531115, 169.315792902, 190.31816979069998, 200.6514087753, 209.04357263964, 211.0555105244002
resnet,none,32,8,offline,2,1, 165.35789675897354, 99.10552179455865, 99.057657702, 158.2349270024, 177.912728787, 187.745886933, 195.64078562745, 197.585599222
resnet,none,32,8,offline,4,1, 172.86968957916721, 94.94810171820484, 94.855628844, 151.556389205, 170.429261597, 179.874423825, 187.38739119809995, 189.237003416
resnet,none,32,8,offline,8,1, 181.14473368689661, 91.40047039576709, 91.42070644, 144.955829568, 162.693988058, 171.6628124, 178.78253152659997, 180.374109541
resnet,none,32,8,offline,1,2, 154.7293203178475, 105.65821899043097, 105.6033726845, 169.1587459858, 190.0844124471, 200.57504741355, 208.98274822669, 211.04824520727703
resnet,none,32,8,offline,2,2, 170.41775839969165, 95.95836727230822, 95.9572124085, 153.2559084432, 172.395958695, 182.009871576, 189.67684250576, 191.511871375
resnet,none,32,8,offline,4,2, 172.66547923655483, 94.88340471667419, 94.784443373, 151.363927252, 170.328412444, 179.940725272, 187.43536832244996, 189.334894588
resnet,none,32,8,offline,8,2, 183.11608779945, 90.18949201692699, 90.3636569995, 143.649354173, 161.390626879, 170.269447791, 177.36844468208, 178.699008831
resnet,none,32,8,offline,1,3, 154.02941441120015, 106.28769963109673, 106.321625732, 169.67720387480003, 190.84633050189998, 201.31389747525, 210.63953291223999, 212.50333625186002
