benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,4,multistream,6,8, 171.88617304650504, 3.925803466232, 4.0126404765, 5.799673670600001, 6.2416208085000005, 6.469375271749997, 7.0684961611700015, 8.007681681644566
resnet,none,32,4,multistream,6,9, 171.92501739133866, 4.086868159940001, 4.2586583485, 6.000307467600001, 6.1651863030000005, 6.281161075849999, 6.582032490880003, 6.9912014005440515
resnet,none,32,4,multistream,6,10, 172.20716024396847, 4.0161973912115005, 4.2647242335, 5.987922983400002, 6.1708035502, 6.292873750399998, 6.63492458275, 7.010062005345288
resnet,none,32,8,multistream,6,1, 165.20433342675568, 5.2531060156125, 5.8589357, 6.275666778400001, 6.6300754907999995, 6.974148856349998, 7.701687365360003, 8.450100809390012
resnet,none,32,8,multistream,6,2, 171.21313481029472, 4.198026366241, 4.4146658755, 6.0314996132, 6.2910564096999995, 6.494751674099999, 6.90315567586001, 7.496386359848112
resnet,none,32,8,multistream,6,3, 170.9044100046794, 4.0308929750905005, 4.1662498785, 5.860062405200001, 6.2164601878, 6.439583995599999, 7.091715593940008, 8.204661124061403
resnet,none,32,8,multistream,6,4, 170.89385236711217, 4.005261676353, 4.0885545985, 5.8586192316, 6.147076883700002, 6.401433799549998, 7.01031639278, 7.961675374175354
resnet,none,32,8,multistream,6,5, 171.31672648424498, 4.090535631165, 4.2856887829999994, 5.9729922334, 6.1410983849, 6.3622845529499985, 6.941550778040001, 7.389686040798008
resnet,none,32,8,multistream,6,6, 171.73683243446166, 4.046749649949, 4.2752495145000005, 6.0397614764, 6.1949337156, 6.311247067949999, 6.725693798780001, 7.187323024737098
resnet,none,32,8,multistream,6,7, 170.03385569629242, 4.0800381348435, 4.1475752324999995, 6.026273859800001, 6.3176034309, 6.476410750049999, 7.286527648170006, 8.016896842404131
resnet,none,32,8,multistream,6,8, 171.4380944929228, 4.014099539881499, 4.1157771190000005, 6.0551382254, 6.231870895500001, 6.3594204735999975, 6.762047247250008, 7.122593491097174
resnet,none,32,8,multistream,6,9, 171.7446621234201, 4.007627002761001, 4.11644668, 5.9011244318000005, 6.1441706466, 6.279582061549994, 6.867160515200003, 7.747566687034365
resnet,none,32,8,multistream,6,10, 172.73190978278157, 3.9761299394465, 4.0721170205, 5.860152790200001, 6.114644457300002, 6.32392730445, 6.743258443140005, 7.167384217819133
resnet,none,32,16,multistream,7,1, 173.10261210142764, 6.212884892264, 6.892008796, 7.201784261000001, 7.4597697720000005, 7.65038870959999, 7.99140648212, 8.131033718190013
resnet,none,32,16,multistream,7,2, 175.95966528218597, 5.922844918884, 6.8888308225, 7.1526302070000005, 7.346042252900003, 7.500744879499999, 7.658493621610001, 7.718989173915029
resnet,none,32,16,multistream,7,3, 176.8995388614855, 5.914960556725001, 6.846931881, 7.108937827200001, 7.239847660200001, 7.458206354099997, 7.756961804690001, 7.882340264537005
