benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,1,offline,4,3, 128.73843948017765, 127.7152930731488, 127.66576907800001, 204.05059452, 229.582140485, 242.302543192, 252.50314246024996, 254.44614889
resnet,none,32,1,offline,8,3, 142.71260138481537, 115.51578882472192, 115.2666427575, 184.187889576, 207.458833509, 219.068329021, 228.20271020564994, 229.545782067
resnet,none,32,1,offline,16,3, 146.07556536969852, 114.14590805652881, 113.924581651, 181.263723383, 203.874945348, 214.716316633, 223.760215425, 224.244784583
resnet,none,32,1,offline,32,3, 144.4549929353466, 117.03519179999024, 117.3463741105, 185.544775016, 207.943718553, 219.255699645, 226.494316728, 226.783676674
resnet,none,32,1,offline,1,4, 103.07295422084648, 159.1293977998797, 158.7700893425, 255.53670883460006, 286.6885610839, 302.33763911524994, 314.88965183563994, 317.685348405566
resnet,none,32,1,offline,2,4, 118.08915249178278, 139.26930746790282, 139.8734297245, 222.6449349574, 250.271262483, 263.974715985, 274.97632927766995, 277.316051517
resnet,none,32,1,offline,4,4, 129.06595503454383, 127.64315125318446, 127.98461401649999, 203.728098884, 228.981038741, 241.737010933, 251.77661340044997, 253.809927756
resnet,none,32,1,offline,8,4, 143.70855866414047, 114.9657315529353, 114.9121486575, 183.192144657, 205.921970509, 217.369827016, 226.48328827453994, 227.94372743
resnet,none,32,1,offline,16,4, 146.39262973961863, 114.05872892722266, 114.3311203515, 180.569841859, 203.438994819, 214.618839966, 223.065091123, 223.795228444
resnet,none,32,1,offline,32,4, 146.25394506979023, 115.8440141413203, 116.278240859, 182.845514137, 205.510571991, 216.501868943, 223.595841111, 224.007814461
resnet,none,32,1,offline,1,5, 103.74617556067848, 157.86067554491575, 157.634513002, 253.17459632220005, 284.6005162304, 300.15497981675, 312.77934866998993, 315.624673019706
resnet,none,32,1,offline,2,5, 118.05742513905263, 139.52654759571797, 139.774606614, 222.67941445860004, 250.282294701, 263.939104645, 275.02497605946996, 277.432323222
resnet,none,32,1,offline,4,5, 128.8155185124329, 127.99450290007447, 128.34279562199998, 203.954329388, 229.297861613, 242.088180077, 252.25552001584998, 254.300764387
resnet,none,32,1,offline,8,5, 142.96458351889277, 116.05302499856325, 116.0293507155, 184.687532585, 207.593425104, 218.787154955, 227.86075837283988, 229.15624003
resnet,none,32,1,offline,16,5, 146.70239915444296, 113.47547495002246, 113.3784477415, 180.40402009, 202.771967442, 213.752229893, 222.591287067, 223.315142069
resnet,none,32,1,offline,32,5, 148.59869110067254, 114.15110861168944, 113.936078203, 180.123698866, 201.938244227, 212.857738989, 220.132686406, 220.474980959
resnet,none,32,1,offline,1,6, 103.00496557114501, 158.61518440221198, 158.12792630299998, 254.38508007200002, 286.4769350974, 302.4131106359, 315.03315564252, 317.89844636321004
resnet,none,32,1,offline,2,6, 116.48216898881212, 141.16006638259944, 141.675621913, 225.56536650220002, 253.37915475, 267.414183773, 278.6196279888999, 281.183651821
resnet,none,32,1,offline,4,6, 126.99042863522918, 129.6368717281421, 129.19809096699998, 207.187565549, 232.927310533, 245.679732997, 255.93472851261993, 257.949422278
resnet,none,32,1,offline,8,6, 142.5594863620597, 116.21225714834301, 116.222735793, 184.986310585, 207.982540883, 219.468965309, 228.4557156202999, 229.806960813
resnet,none,32,1,offline,16,6, 147.84071115606682, 112.7524093025957, 112.693072824, 179.011373113, 201.450532015, 212.503003427, 220.743981772, 221.589798052
resnet,none,32,1,offline,32,6, 149.74574492493434, 113.27730863883397, 112.9822483755, 178.961877469, 200.264272794, 211.656116682, 218.415850995, 218.759110684
resnet,none,32,1,offline,1,7, 102.90115982484419, 158.85643992720014, 158.51292254150002, 254.2197551536, 286.3500328421, 302.22800255275, 315.28525841974, 318.112905062631
resnet,none,32,1,offline,2,7, 117.9244018706999, 138.6976291781385, 138.2964657655, 222.37352795220005, 250.21957337, 264.120737132, 275.34339926200994, 277.741647856
resnet,none,32,1,offline,4,7, 126.54740353361105, 129.1853997185553, 128.348239571, 207.536234609, 233.351161624, 246.612793197, 256.86877648121, 258.878657067
resnet,none,32,1,offline,8,7, 142.3817259768561, 115.87879680790503, 115.869604364, 185.052742281, 208.085405067, 219.537801062, 228.64484379692973, 230.078740127
resnet,none,32,1,offline,16,7, 146.78180970529442, 113.65059948624706, 113.997035201, 180.536962323, 202.807421504, 213.871344087, 222.308973498, 223.207177777
resnet,none,32,1,offline,32,7, 148.04376955992305, 114.60521279011914, 114.8104461785, 180.561665423, 202.4764641, 213.578428668, 221.015418888, 221.284961377
resnet,none,32,1,offline,1,8, 103.6313775661575, 158.2205839945971, 158.34623672200001, 253.21728203420005, 284.7737330283, 300.51648198405, 313.12161278647, 315.940767000869
resnet,none,32,1,offline,2,8, 118.45222980276779, 139.14876559961036, 139.53905872849998, 222.09845051540003, 249.484026864, 263.109378855, 274.08428576295995, 276.52464239
resnet,none,32,1,offline,4,8, 127.40649857460531, 129.44636876376416, 130.2499921525, 206.471928766, 232.170035354, 244.892931549, 255.14712355494993, 257.105966369
resnet,none,32,1,offline,8,8, 142.86236975539856, 115.37520543675855, 115.49913075949999, 183.602992309, 206.83317617, 218.482298789, 227.8854921347699, 229.307331934
resnet,none,32,1,offline,16,8, 147.1826344758103, 113.60455116921386, 113.841513228, 180.300571065, 202.489201567, 213.327132218, 221.968748534, 222.577020899
resnet,none,32,1,offline,32,8, 147.88413917704398, 114.37458275213086, 114.024775549, 180.676793228, 202.310370947, 213.719116343, 221.170954469, 221.531563155
resnet,none,32,1,offline,1,9, 102.7263617109649, 159.49518921160353, 158.98332029800002, 255.29025082380005, 287.2071187885, 303.13012628235, 315.8609418491, 318.683047363424
resnet,none,32,1,offline,2,9, 118.19812093502041, 139.08578804469386, 138.979267577, 222.30733565840004, 249.881101922, 263.568150369, 274.68586941551996, 277.086788766
resnet,none,32,1,offline,4,9, 128.03081753562702, 128.74307990604785, 128.7452208185, 205.601404276, 231.024608674, 243.67295422, 253.86489361604984, 255.860548743
resnet,none,32,1,offline,8,9, 143.3295858910387, 115.63013960963013, 115.811362481, 183.991785137, 206.831650616, 218.213179181, 227.3905695782899, 228.564134651
resnet,none,32,1,offline,16,9, 145.94825701559733, 114.2195168244424, 114.23772954, 181.655318545, 203.961927467, 215.173762704, 223.773943995, 224.458350871
resnet,none,32,1,offline,32,9, 147.69225983578917, 114.69107678032714, 114.859107397, 181.449778439, 203.519571308, 214.101080495, 221.678751889, 221.820457708
resnet,none,32,1,offline,1,10, 103.13935625568399, 158.78361311761432, 158.7485509905, 254.07338850780002, 285.82801678190003, 301.86252743895, 314.58285154127, 317.376201474071
resnet,none,32,1,offline,2,10, 117.04031876119032, 139.9920708589311, 140.025868302, 223.8065942998, 251.951829813, 266.35629457, 277.31471629413994, 279.854155839
resnet,none,32,1,offline,4,10, 126.03252267602227, 129.6300500273489, 128.52461708200002, 208.449565883, 234.846795656, 247.702335562, 257.84234427114, 259.940775144
resnet,none,32,1,offline,8,10, 143.4082317763627, 115.17238036833642, 114.91144276349999, 183.662458427, 206.583256038, 217.83381737, 227.0081249914099, 228.440208112
resnet,none,32,1,offline,16,10, 146.40229271144824, 113.69153737523632, 113.4554786625, 180.706284584, 202.794281701, 214.291791521, 222.953847074, 223.760800861
resnet,none,32,1,offline,32,10, 147.6233660850753, 114.76659254732714, 114.4477401905, 181.523725076, 203.567936578, 214.28761513, 221.73130418, 221.91375467
resnet,none,32,2,offline,1,1, 129.7027310920464, 124.72746382323142, 123.057708823, 200.82534355500002, 227.0622818912, 239.77331960795, 249.92663950226, 252.449039582595
resnet,none,32,2,offline,2,1, 159.6893195905917, 103.21115353764648, 103.4863174665, 164.36657678400002, 184.63800272, 194.856218159, 203.01919256947994, 204.912611696
resnet,none,32,2,offline,4,1, 169.05166670695982, 97.16306235257935, 97.169076761, 154.938659971, 174.302875484, 183.925239576, 191.77560544776, 193.715568811
resnet,none,32,2,offline,8,1, 179.59847631276816, 91.80024599648145, 91.726984385, 146.365049035, 164.540261716, 173.53144611, 180.93012892475994, 182.37076186
resnet,none,32,2,offline,16,1, 177.53546248069512, 93.85611752527441, 93.8465342045, 148.960914893, 167.273668877, 176.27870709, 183.474570919, 184.503038445
resnet,none,32,2,offline,32,1, 176.9223022222317, 95.76639260344825, 95.68091276550001, 150.978449607, 169.409607476, 178.457441736, 184.430173997, 185.159308151
resnet,none,32,2,offline,1,2, 133.93656493599377, 118.09772694327775, 116.1420156785, 192.954195178, 218.4090217825, 231.39817928859995, 241.95365671624, 244.30850113812
resnet,none,32,2,offline,2,2, 168.18843108903266, 98.12773758550304, 98.08724790549999, 156.34446233600002, 175.642167694, 185.318284207, 193.05775623476998, 194.698329003
resnet,none,32,2,offline,4,2, 171.64367593062056, 95.82895661514696, 95.5162091325, 153.304868164, 172.200216937, 181.720013328, 189.27094338177997, 190.777298585
resnet,none,32,2,offline,8,2, 179.14157559380155, 92.14392869167969, 92.2254764385, 146.936565132, 165.228166628, 174.340104955, 181.60798820894996, 182.806897299
resnet,none,32,2,offline,16,2, 178.21746402924302, 93.56950627577734, 93.7263931965, 148.620197258, 166.91116421, 175.922609897, 183.122111548, 183.782782217
resnet,none,32,2,offline,32,2, 176.86489205005662, 95.61306305470703, 95.8540001305, 150.814074147, 169.305823461, 178.269189386, 184.1476132, 185.208216768
resnet,none,32,2,offline,1,3, 133.0347122740184, 119.06298064799508, 117.0544759935, 194.62875125040003, 220.6466700309, 233.77007397294997, 243.83564334255001, 246.10422295406707
resnet,none,32,2,offline,2,3, 168.5827251691382, 97.72075861056909, 97.768296026, 155.81850350580004, 175.243372642, 184.807140365, 192.50267601674, 194.168404701
resnet,none,32,2,offline,4,3, 170.69272651106908, 96.3384097506278, 96.24827091, 153.964694768, 173.101172664, 182.565694402, 190.2950588182799, 191.791074972
resnet,none,32,2,offline,8,3, 180.65552923683444, 91.41897874539747, 91.3998613365, 145.764875852, 163.853262955, 172.910869622, 180.16836358342, 181.246857445
resnet,none,32,2,offline,16,3, 178.91442304635893, 93.02441033052051, 92.99144513350001, 147.464088857, 166.083113611, 174.885259974, 182.189819496, 183.084154651
resnet,none,32,2,offline,32,3, 178.7296872446586, 94.59215781345702, 94.4024063275, 149.782885026, 167.402720509, 176.39756973, 182.523715127, 183.274485857
resnet,none,32,2,offline,1,4, 132.80203214011055, 118.19377537309666, 115.78662786000001, 193.54371397100005, 218.9876024567, 232.34772032209997, 242.68853456031, 244.86966102989402
resnet,none,32,2,offline,2,4, 167.51190432826974, 98.33182806680523, 98.399926662, 156.7366838142, 176.1667795, 185.717008363, 193.45216800795998, 195.303407826
resnet,none,32,2,offline,4,4, 172.33343948689264, 95.58778531509972, 95.51810416949999, 152.681751845, 171.60836229, 181.006461666, 188.61934677026, 190.073289708
resnet,none,32,2,offline,8,4, 181.9192547463206, 90.89337791317382, 90.85258307699999, 144.665105981, 162.893750762, 171.739455286, 179.01388965347962, 180.037167217
resnet,none,32,2,offline,16,4, 179.99449620729104, 92.52226854122851, 92.438545196, 146.94434774, 165.157390357, 174.065863122, 181.022095615, 181.982785325
resnet,none,32,2,offline,32,4, 178.9840193935454, 94.15539325262988, 94.0696962225, 148.862426298, 167.151686244, 175.536493823, 181.726184056, 183.022141395
resnet,none,32,2,offline,1,5, 132.64563409548492, 118.93366072861264, 116.8417905415, 194.0326258752, 220.6860406818, 234.14184058499995, 244.14027147119998, 246.816675994335
resnet,none,32,2,offline,2,5, 167.34629697187066, 98.03195788627343, 97.93425932599999, 156.58037985300007, 176.098985224, 185.696070172, 193.64897205444998, 195.547576979
resnet,none,32,2,offline,4,5, 170.74301127842952, 96.08778187665833, 95.81360454899999, 153.661364763, 172.825578449, 182.434356023, 189.9534306981, 191.800420857
resnet,none,32,2,offline,8,5, 181.0740617180936, 91.14544091997949, 91.1308360005, 145.211994217, 163.180778759, 172.271792645, 179.34123778023996, 180.903244228
resnet,none,32,2,offline,16,5, 179.81158351561146, 92.6477240181245, 92.62733879999999, 147.014943116, 165.104762267, 174.245338401, 181.453965942, 182.170791356
resnet,none,32,2,offline,32,5, 178.74381866291114, 94.40650443293359, 94.161416455, 149.103083447, 166.864219357, 176.639570609, 182.286913696, 183.272828397
resnet,none,32,2,offline,1,6, 133.22373155780548, 118.4661381456698, 115.4362628345, 194.01293334300001, 219.9841796025, 233.20266558954998, 243.34238840166, 245.60087103954945
resnet,none,32,2,offline,2,6, 168.02497235886247, 97.72488186342989, 97.734003664, 155.91066242960005, 175.47245669, 185.027232556, 192.83536672543997, 194.773453342
resnet,none,32,2,offline,4,6, 170.84756826474847, 96.00836702648377, 96.030597841, 153.436385345, 172.385800873, 181.932886785, 189.65734980034, 191.62220906
resnet,none,32,2,offline,8,6, 181.13570775270685, 91.19351764170581, 91.1003573425, 145.22291807, 163.276176431, 172.214899813, 179.39694290187978, 180.830113137
resnet,none,32,2,offline,16,6, 179.52254428727144, 92.71078237784423, 92.5565764745, 147.116662184, 165.319551932, 174.141759045, 181.340233912, 182.473533993
resnet,none,32,2,offline,32,6, 177.7176878413456, 94.57585106498047, 94.85873016100001, 149.512358233, 167.996681597, 177.033069815, 183.386479302, 184.305523148
resnet,none,32,2,offline,1,7, 132.88227206623324, 119.02681889802831, 116.6775641955, 194.6355791544, 220.6156136702, 233.92626086984998, 243.96141205849, 246.3785989517301
resnet,none,32,2,offline,2,7, 167.23819266280233, 98.08368791826496, 98.2356372275, 156.6131986132001, 176.1113667, 185.904059968, 193.64599095275, 195.674277957
resnet,none,32,2,offline,4,7, 172.20626899167598, 95.304649609906, 95.2089543925, 152.299775763, 171.124094436, 180.628057902, 188.12411817488993, 190.093878881
resnet,none,32,2,offline,8,7, 180.86490489283284, 91.22979651609057, 91.03238142149999, 145.714388719, 163.677345706, 172.599531302, 179.91512042821, 181.061472623
resnet,none,32,2,offline,16,7, 180.37275943491792, 92.11024023833545, 91.732625738, 146.477233465, 164.628572508, 173.620231205, 180.558554993, 181.613380437
resnet,none,32,2,offline,32,7, 178.03156052873098, 94.97703345479785, 95.1216571155, 149.913844575, 168.10675112, 176.934952188, 183.15902902, 184.000993917
resnet,none,32,2,offline,1,8, 133.51386377173662, 118.45254641808671, 116.3797284025, 193.630209471, 219.3681455642, 232.08600418019998, 242.77424332769996, 244.99321588526809
resnet,none,32,2,offline,2,8, 167.12717050936612, 98.39230410358478, 98.5369526335, 156.57705334540003, 176.187299268, 185.933677912, 193.91459428529, 195.80384658
resnet,none,32,2,offline,4,8, 171.1627754872087, 95.8077751880559, 95.772868712, 153.094415635, 172.237199034, 181.900031737, 189.4818568394699, 191.310996511
resnet,none,32,2,offline,8,8, 180.62197745106158, 91.46949899865331, 91.36371630900001, 146.002306246, 164.038499411, 173.111533952, 180.11779122035998, 181.337147003
resnet,none,32,2,offline,16,8, 180.4538901979715, 92.2509749943047, 92.3503297865, 146.509994241, 164.650705271, 173.619978658, 180.793378199, 181.514170001
resnet,none,32,2,offline,32,8, 177.72981065855808, 95.14220630251367, 95.27729327750001, 150.555030481, 168.917635615, 177.5955133, 183.48523917, 184.318282022
resnet,none,32,2,offline,1,9, 134.54339975919993, 117.27248451556723, 114.458415438, 190.6931497372, 217.0929035183, 230.33517513869995, 240.89101048102, 243.05867694000304
resnet,none,32,2,offline,2,9, 167.36317665638435, 98.20369813967622, 98.35165862150001, 156.74944967000002, 176.117247566, 185.904307942, 193.59216055536, 195.554833219
resnet,none,32,2,offline,4,9, 171.04889239205485, 95.66319976390028, 95.53928718399999, 153.087031063, 172.213690743, 181.904441377, 189.74328573568, 191.392003633
resnet,none,32,2,offline,8,9, 179.879886584135, 91.61128316059035, 91.37715425249999, 146.465412409, 164.499384143, 173.520768961, 180.84231990325998, 182.066668155
resnet,none,32,2,offline,16,9, 180.4595954500196, 92.38375235933057, 92.2884945025, 146.689506524, 164.736828616, 173.817177833, 180.786550402, 181.505968717
resnet,none,32,2,offline,32,9, 178.37458206912382, 94.61255788009962, 94.94727249600001, 149.447230739, 167.665805654, 176.57428576, 182.437191933, 183.643098941
resnet,none,32,2,offline,1,10, 133.1618468832309, 118.51563218328207, 116.17539497300001, 193.66115492760008, 219.75270005579995, 232.73840160409998, 243.45604539517, 245.8385641332811
resnet,none,32,2,offline,2,10, 167.6183010498686, 98.11014856237982, 98.1238368165, 156.55785791040006, 175.956010225, 185.674757705, 193.37923615885, 195.200363562
resnet,none,32,2,offline,4,10, 171.19629274495006, 95.67349444599756, 95.5585259195, 152.657268057, 171.917940108, 181.70858645, 189.39799671542, 191.256981644
resnet,none,32,2,offline,8,10, 181.43759323755714, 91.06987741753882, 91.03170685, 145.137414216, 163.174149019, 172.144829839, 179.3196467635899, 180.516783387
resnet,none,32,2,offline,16,10, 179.9688301826316, 92.41655208250245, 92.318458324, 147.104062417, 164.981722633, 173.78732821, 180.955697249, 182.022232578
resnet,none,32,2,offline,32,10, 179.01888509398844, 94.34184208374609, 94.46621863600001, 149.287586324, 167.137441736, 176.441647801, 182.107975754, 182.99112838
resnet,none,32,4,offline,1,1, 131.60958625594455, 121.63936423924356, 119.4073930945, 197.621963083, 223.37977024699998, 236.18879554835001, 246.42640231970998, 248.61842740042098
resnet,none,32,4,offline,2,1, 163.3175573938884, 100.78301668761827, 100.827537965, 160.635865036, 180.38911414, 190.332117055, 198.27349983941997, 200.102682937
resnet,none,32,4,offline,4,1, 169.41471904357346, 96.60869224740038, 96.639285806, 154.187883817, 173.54991416, 183.144891298, 190.83890453214, 193.016945909
resnet,none,32,4,offline,8,1, 179.0484184807259, 91.79700762268041, 91.942092463, 146.260182177, 164.368110236, 173.463371692, 180.66254130914976, 182.823101144
resnet,none,32,4,offline,16,1, 179.8919628915447, 92.51064057145751, 92.354534261, 147.045369481, 165.232539025, 174.428735802, 181.461588135, 182.049735031
resnet,none,32,4,offline,32,1, 181.66385987036813, 92.78161003592285, 92.8476571235, 146.219070268, 164.317709321, 173.228034696, 179.466230996, 180.266024754
resnet,none,32,4,offline,1,2, 133.33681683464562, 117.9516577368139, 115.042180271, 193.9533502646, 219.5259199171, 232.68486473835, 242.90009754535998, 245.55400218272203
resnet,none,32,4,offline,2,2, 168.52878326220102, 96.83219826956903, 96.6796472355, 154.91457011180003, 174.304215178, 183.993493453, 191.84390369496998, 193.783253765
resnet,none,32,4,offline,4,2, 171.0600619762642, 95.42949392784314, 95.0814720435, 152.428071982, 171.679995904, 181.195875146, 188.96849778808982, 191.212594533
resnet,none,32,4,offline,8,2, 180.5988137652928, 91.2518203993086, 91.34621135500001, 145.358178418, 163.570349804, 172.397906682, 179.7199913806698, 181.265742847
resnet,none,32,4,offline,16,2, 179.70292711061848, 92.24794318400586, 92.432068341, 146.602142452, 164.631050182, 173.829037549, 180.294276491, 182.249202355
resnet,none,32,4,offline,32,2, 181.41528526072028, 92.68001913257227, 92.613000441, 146.715583484, 164.611747594, 173.777499546, 179.416410371, 180.56304898
resnet,none,32,4,offline,1,3, 134.71911188187985, 117.05743698551017, 114.56541093300001, 191.850866862, 217.43019829809998, 230.34698662185, 240.55492831336, 243.01723734197802
resnet,none,32,4,offline,2,3, 168.52633282564756, 97.44049526261742, 97.451479184, 155.24444923779998, 174.651238786, 184.367305242, 191.9782854533299, 193.825973879
resnet,none,32,4,offline,4,3, 171.65625598476058, 95.53546133946863, 95.2723692895, 152.790509315, 171.786209323, 181.353013391, 188.91490063845993, 190.774879423
resnet,none,32,4,offline,8,3, 180.96924689695948, 91.17490947327076, 91.1219221095, 145.407201902, 164.343765909, 172.445542023, 179.61408748113993, 180.945405061
resnet,none,32,4,offline,16,3, 181.12160400995742, 91.72796181468799, 91.5529229915, 145.927363408, 163.816181983, 172.900998812, 179.686168188, 180.802202852
resnet,none,32,4,offline,32,3, 183.11411382883935, 92.06844585967187, 91.973376081, 145.51087875, 163.703106375, 172.646374554, 178.428901763, 178.900613058
resnet,none,32,4,offline,1,4, 135.2550226762864, 116.23258659033021, 113.37043591099999, 190.71701175, 216.2353530831, 229.03075562785, 239.43777614431997, 241.74918732381
resnet,none,32,4,offline,2,4, 168.7074028326218, 97.40036463292353, 97.2407323005, 155.54391787400002, 174.768327385, 184.503098905, 192.15115553415998, 193.877672965
resnet,none,32,4,offline,4,4, 171.27388681338323, 95.8911298775431, 96.0153459955, 153.001785784, 171.857795037, 181.279497093, 189.0692122981899, 190.938725867
resnet,none,32,4,offline,8,4, 181.2789342975589, 90.75275677278613, 90.774076467, 144.66328968, 162.658948158, 171.602052549, 178.80736974299998, 180.562348423
resnet,none,32,4,offline,16,4, 181.8697903616193, 91.25436311862109, 91.03042709, 145.294881568, 163.062675479, 172.096030027, 178.717738697, 180.061268994
resnet,none,32,4,offline,32,4, 182.4649597791142, 92.3765585967246, 92.4952273025, 145.98893108, 163.627874536, 172.443536894, 178.240219378, 179.479178338
resnet,none,32,4,offline,1,5, 134.68131634773678, 116.85299856742984, 114.02493182699999, 191.8511318912, 217.7019874112, 230.32046288165, 240.8439483164, 243.046248680105
resnet,none,32,4,offline,2,5, 168.93969393452798, 96.83070523732403, 96.619029885, 154.89717019660003, 174.137250664, 183.669593759, 191.33304744248, 193.302297168
resnet,none,32,4,offline,4,5, 172.86514054044198, 95.04724329031566, 95.0595129885, 151.735602707, 170.562099282, 179.975484554, 187.43263479428998, 189.202767224
resnet,none,32,4,offline,8,5, 181.86622595564364, 90.34935321146361, 90.3534389895, 144.096761546, 161.864500929, 170.921023149, 178.02010183565997, 179.956489204
resnet,none,32,4,offline,16,5, 180.83792907184525, 91.65485327866455, 91.6093176345, 145.590566967, 163.661408655, 172.447641068, 179.693404006, 181.0432963
resnet,none,32,4,offline,32,5, 183.39455779711355, 91.67965845779491, 91.857537116, 144.935668456, 162.711778023, 171.417407092, 177.555400371, 178.603429133
resnet,none,32,4,offline,1,6, 136.30519115430255, 115.34163293885013, 112.40416613650001, 188.739055713, 214.5947017969, 227.78114828939997, 237.65171235817, 239.997628386936
resnet,none,32,4,offline,2,6, 169.11107796784364, 96.87933704643494, 96.6908316755, 154.5212470836, 173.942897588, 183.580579926, 191.22233150764998, 193.065235989
resnet,none,32,4,offline,4,6, 172.2600134149008, 95.16098475149231, 95.19037599949999, 152.024004473, 170.958453314, 180.564335648, 188.1129539213999, 189.824462895
resnet,none,32,4,offline,8,6, 182.34610693238437, 90.5118426491504, 90.4417916005, 144.229259661, 162.120318919, 171.001997793, 178.2049728827699, 179.546352073
resnet,none,32,4,offline,16,6, 181.90103970484046, 91.17160944559913, 91.2441871745, 144.899846942, 162.759055738, 171.780216062, 178.623226736, 180.058929227
resnet,none,32,4,offline,32,6, 183.7667600509046, 91.54730029544238, 91.8012079785, 144.569777566, 162.606042016, 171.428045837, 177.204225508, 178.25444002
resnet,none,32,4,offline,1,7, 134.48035342144343, 117.25350144872499, 114.48693583, 192.9700801282, 218.1496640856, 230.76671697984997, 240.79769923676, 243.317025269932
resnet,none,32,4,offline,2,7, 169.34808115974943, 96.94572096994061, 96.7605217375, 154.56427531460002, 173.744530271, 183.344439698, 191.05775685963, 192.870687281
resnet,none,32,4,offline,4,7, 171.82031950794266, 95.34322332641602, 95.34343598, 152.08153559, 171.299864269, 180.826934733, 188.35522053917, 190.219547112
resnet,none,32,4,offline,8,7, 180.77319043724637, 91.12046511923242, 91.21019723500001, 145.314357216, 163.148424177, 172.188644852, 179.22937776472995, 181.030323924
resnet,none,32,4,offline,16,7, 180.9000668069139, 91.4165600242461, 91.3336890005, 145.260448259, 163.181569571, 172.309349095, 179.31343346, 181.061565276
resnet,none,32,4,offline,32,7, 180.79142262554637, 92.03684908622557, 91.919872993, 145.11705145, 163.41078394, 172.259345159, 178.293770788, 181.199139493
resnet,none,32,4,offline,1,8, 133.96531144977973, 117.8394325216516, 115.3122422625, 193.46217223300002, 219.1478233565, 231.7338886654, 241.86412289596998, 244.24526370514803
resnet,none,32,4,offline,2,8, 168.79584933839317, 97.19187257419745, 97.00771758100001, 154.80383563860005, 174.277542081, 183.991165758, 191.70849555927998, 193.579260906
resnet,none,32,4,offline,4,8, 171.5501883115289, 95.6225519307019, 95.5209234045, 152.811134129, 171.897783539, 181.349364328, 188.80877892897993, 190.607175963
resnet,none,32,4,offline,8,8, 181.26629452604712, 90.84301154781323, 90.767506539, 144.953450541, 163.00665273, 172.037757452, 179.20448146624994, 180.535573954
resnet,none,32,4,offline,16,8, 181.70194670739684, 91.22664550043504, 91.04218759049999, 144.832349937, 162.860425492, 171.86881479, 178.732975986, 180.103409713
resnet,none,32,4,offline,32,8, 183.39955626550477, 91.63319086673731, 91.619953646, 144.890486473, 162.267714784, 171.536108062, 177.469785954, 178.612247486
resnet,none,32,4,offline,1,9, 135.0953465541434, 116.28687062545416, 113.55068306, 190.8113008776, 216.6730933997, 229.39661463099998, 239.76477313438, 242.34566742791102
resnet,none,32,4,offline,2,9, 168.7956507386489, 97.32157485336879, 97.387030376, 155.1348469334, 174.274565515, 184.028206873, 191.68112323181998, 193.500801489
resnet,none,32,4,offline,4,9, 171.18669768391302, 95.7930477546195, 95.71212758550001, 152.76931417, 171.793574268, 181.361554333, 189.03024161671996, 190.981310689
resnet,none,32,4,offline,8,9, 180.47632802378106, 91.14302562101855, 91.31279636400001, 145.175913274, 163.187270014, 172.230283833, 179.55874071978997, 181.287503255
resnet,none,32,4,offline,16,9, 181.51866463900603, 91.31949418832129, 91.451736179, 145.174281991, 162.885576862, 171.977832736, 178.483789464, 180.364723162
