benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,8,server,1,7, 159.94168324549878, 7.555367423580591, 7.577162921, 11.2532805126, 12.620645423400001, 13.2497259418, 14.555782536239999, 15.244056906252
resnet,cpumemory,32,8,server,1,8, 160.26888938683362, 7.305666353508205, 7.350018929, 11.002481441400002, 12.3202292846, 13.0231530262, 14.341315902079991, 15.149383284488007
resnet,cpumemory,32,8,server,1,9, 159.83520872760607, 7.5661207818523115, 7.57691466, 11.2397912918, 12.6090272458, 13.337586126, 14.59875488572, 15.329680058112
resnet,cpumemory,32,8,server,1,10, 159.8041937770216, 7.429950709528529, 7.476344985, 11.095431127, 12.3739104454, 13.1400281742, 14.646943972279995, 15.311718176584018
resnet,cpumemory,32,16,server,1,1, 173.90485735758406, 4.526004679253311, 4.543891064, 6.621774766200001, 7.3961631438, 7.9804533202, 8.80891671984, 9.14262567445601
resnet,cpumemory,32,16,server,1,2, 172.91770580451484, 5.040395142910038, 5.064563568, 7.258965464, 8.1448919012, 8.5114063878, 9.272642432559996, 9.769199502604023
resnet,cpumemory,32,16,server,1,3, 173.54071464704867, 4.874489423921366, 4.910261817, 7.097994884600001, 7.9375483634, 8.3794384048, 9.06861365448, 9.454235919652012
resnet,cpumemory,32,16,server,1,4, 173.41632532262653, 4.9071939659087045, 4.896540962, 7.050938502000001, 7.9128407182, 8.376117048799998, 9.12385059348, 9.590900714624015
resnet,cpumemory,32,16,server,1,5, 172.79082540872102, 4.9896247911192, 5.093721, 7.1640875552, 7.915513664400001, 8.340201603, 9.23440823216, 9.629678449784
resnet,cpumemory,32,16,server,1,6, 173.12848685755645, 4.855115143367681, 4.876548197, 7.040213691600001, 7.8252827058, 8.288405878799999, 9.156182893159999, 9.544303759676017
resnet,cpumemory,32,16,server,1,7, 173.78740878775565, 4.787128787157101, 4.840090379, 6.985518270800001, 7.686055055800001, 8.143545221999998, 8.988774381519995, 9.221324831428001
resnet,cpumemory,32,16,server,1,8, 173.3992891777274, 4.6869377612172425, 4.703207554, 6.8474937896, 7.6736134034, 8.014331199199997, 9.0681488004, 9.428364083884007
resnet,cpumemory,32,16,server,1,9, 173.07757636682547, 4.855698053091961, 4.834576019, 7.046359092600003, 7.842225050200001, 8.278222631799999, 9.23475284036, 9.568680790640029
resnet,cpumemory,32,16,server,1,10, 173.53194082442008, 4.768375038207081, 4.774886422, 6.9451386488, 7.7044212144, 8.181056129599998, 9.062951598959991, 9.327203332168004
resnet,cpumemory,32,32,server,1,1, 171.6531629472566, 4.047677362506955, 3.96867518, 5.9385852214, 6.787436530600001, 7.484434516199999, 8.708945983399992, 10.138054810080003
resnet,cpumemory,32,32,server,1,2, 170.9243553618642, 4.758798126239983, 4.793701106, 6.8836519296, 7.6746012074, 8.0984326436, 9.24801043023999, 10.351325739000018
resnet,cpumemory,32,32,server,1,3, 169.9619443106113, 4.666228107885464, 4.641244076, 6.7909266738000005, 7.5999212648, 8.0115455492, 9.171889455999994, 10.856182461468004
resnet,cpumemory,32,32,server,1,4, 170.42776731584738, 4.815160054025072, 4.799489055, 6.970802007000001, 7.817297654000001, 8.186271093599997, 9.283926314079988, 10.645349521020012
resnet,cpumemory,32,32,server,1,5, 169.1489049960285, 4.925622034245398, 4.949533298, 7.0949007188, 7.870923249, 8.3121979658, 9.632859484039983, 11.304128136548
resnet,cpumemory,32,32,server,1,6, 171.74954761186152, 4.702341824573927, 4.749097221, 6.847929612000001, 7.5953284062, 7.9477804683999995, 8.894619812679998, 9.543733450588006
resnet,cpumemory,32,32,server,1,7, 172.2392681311326, 4.691428243811412, 4.721052514, 6.834589166200002, 7.5627896878000005, 8.0196326168, 9.040185734919993, 9.799224200300003
resnet,cpumemory,32,32,server,1,8, 172.5542300478042, 4.663848469025323, 4.692095801, 6.7975233008, 7.5625941638, 7.9346406612, 8.836185708999999, 9.719668655768
resnet,cpumemory,32,32,server,1,9, 172.33827766836436, 4.692225412026822, 4.792853109, 6.819830573, 7.4987553308, 7.915316371399999, 8.9584558222, 9.770292857012016
resnet,cpumemory,32,32,server,1,10, 172.39398574798054, 4.570460196207414, 4.538281875, 6.635963047400001, 7.4201397248, 7.8362686154, 8.874758368439997, 9.88937896426
