benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,4,offline,8,1, 593.2582142543147, 26.505107899211424, 26.689064326500002, 40.853745935, 45.553507683, 47.753152599, 52.82131899198991, 55.11976944
resnet,none,32,4,offline,8,2, 575.4062483071617, 24.799889050249753, 24.6375446875, 38.754958525, 43.495789554, 46.023023621, 54.16230161594987, 56.763588313
resnet,none,32,4,offline,8,3, 557.1587848914884, 25.04632032512964, 24.7812805695, 38.984026363, 43.901362573, 46.98910243, 56.27784277727997, 58.62052954
resnet,none,32,4,offline,8,4, 536.7354261407319, 25.268380801878173, 24.9078075485, 39.2774501, 44.577388787, 47.890238651, 58.06049138502983, 60.876114406
resnet,none,32,4,offline,8,5, 529.4048355475559, 25.399682937174315, 24.8833670265, 39.551639178, 44.824793934, 48.083455075, 58.29391576049999, 61.700384515
resnet,none,32,4,offline,8,6, 525.9827727389932, 25.567821474898928, 25.119266298, 39.720656785, 45.170001469, 48.471530287, 59.21159139363998, 62.111857834
resnet,none,32,4,offline,8,7, 526.8396565057483, 25.405265420079587, 24.904145557, 39.504974018, 44.826104598, 48.163418377, 58.989347522299994, 61.998200505
resnet,none,32,4,offline,8,8, 515.7528223919395, 25.546330359136476, 25.0212222515, 39.791472235, 45.255686938, 48.532558496, 59.59509602128947, 63.341415654
resnet,none,32,4,offline,8,9, 511.9534897142885, 25.597401215500245, 24.95978076, 39.918181812, 45.426245816, 48.801215113, 60.29994626960999, 63.713643174
resnet,none,32,4,offline,8,10, 518.6164946567982, 25.552524094052977, 25.0014141835, 39.818401047, 45.236026889, 48.808161798, 59.658586020219886, 62.88946269
resnet,none,32,8,offline,8,1, 581.1871618448873, 25.818825229809082, 25.8512268045, 39.970336251, 44.686521058, 47.019255861, 53.464250434749964, 55.543097466
resnet,none,32,8,offline,8,2, 580.5971385315744, 24.534250287616455, 24.4091310875, 38.337017553, 43.079899523, 45.313978744, 53.09093852020988, 55.641883215
resnet,none,32,8,offline,8,3, 596.8807552110369, 24.46352911432959, 24.414682050000003, 38.250248403, 42.888536017, 45.208751725, 52.227059369689975, 54.6431438
resnet,none,32,8,offline,8,4, 603.2569339829807, 24.35079115444116, 24.1902386, 38.207670211, 42.849653377, 45.084351364, 51.69937846529996, 53.998373507
resnet,none,32,8,offline,8,5, 599.9151097592859, 24.33158630099463, 24.2539856915, 38.200281012, 42.8421668, 45.097949013, 51.93772508187979, 54.226494582
resnet,none,32,8,offline,8,6, 580.8913436074284, 24.54328550478784, 24.399908697, 38.364109811, 43.070195495, 45.413393712, 53.31323277572972, 55.771975996
resnet,none,32,8,offline,8,7, 582.8114181666195, 24.498456014888916, 24.381916817, 38.313653136, 42.989000008, 45.221886757, 53.216160883739846, 55.912958828
resnet,none,32,8,offline,8,8, 577.0120949818345, 24.513294055512453, 24.290333277000002, 38.318004762, 42.953396551, 45.30256523, 53.54453975891985, 56.031877254
resnet,none,32,8,offline,8,9, 569.9165692101498, 24.667633077892333, 24.502129963999998, 38.51990241, 43.235716344, 45.68541335, 54.21459588484989, 57.029953552
resnet,none,32,8,offline,8,10, 575.9540298019675, 24.680546549937986, 24.494007388, 38.537866484, 43.233108971, 45.603935956, 54.14984186444987, 56.602016451
resnet,none,32,16,offline,8,1, 615.0253248226796, 24.94528602672461, 24.9358937105, 38.961324573, 43.621980089, 45.943103058, 50.40534901499992, 52.988617007
resnet,none,32,16,offline,8,2, 614.969012207541, 24.35493654813135, 24.300460662, 38.240128669, 42.837251865, 45.140377519, 50.16597208458995, 52.77205327
resnet,none,32,16,offline,8,3, 600.6061346833941, 24.544848547594484, 24.431172533999998, 38.441048774, 43.134494237, 45.366814401, 51.22632133267981, 53.956540186
resnet,none,32,16,offline,8,4, 608.8425380292373, 24.278003092768557, 24.170775181499998, 38.132714389, 42.712626117, 45.052285716, 50.73883708251999, 53.483059061
resnet,none,32,16,offline,8,5, 611.6173300882836, 24.413434795831545, 24.3295774935, 38.315480439, 42.909679269, 45.199520066, 50.66988434482998, 53.060196022
resnet,none,32,16,offline,8,6, 607.1301121940728, 24.437567391069337, 24.348489008500003, 38.301659633, 42.937075965, 45.310435151, 51.18702372524997, 53.326470335
resnet,none,32,16,offline,8,7, 605.047586611049, 24.360314505600098, 24.250806287, 38.251775569, 42.940507844, 45.170652746, 50.993161209209845, 53.256777383
resnet,none,32,16,offline,8,8, 603.7829816636777, 24.49348561446533, 24.344691906, 38.399764881, 43.161286791, 45.455355918, 51.36284377492961, 53.656141012
resnet,none,32,16,offline,8,9, 585.2308980302381, 24.71044509382007, 24.6107568905, 38.785152343, 43.378956962, 45.742770975, 53.49246231812992, 55.632375458
resnet,none,32,16,offline,8,10, 568.017471067609, 24.72027407318579, 24.494104212499998, 38.642768309, 43.392348838, 45.791728593, 54.44596677307987, 57.181060748
resnet,none,32,32,offline,8,1, 682.3215077454183, 23.51443440363647, 23.5234062155, 36.672634393, 41.123047352, 43.240575873, 45.22143206704998, 47.258403764
resnet,none,32,32,offline,8,2, 675.0585843817425, 23.353199360004396, 23.3183823485, 36.520184972, 40.913283959, 43.194527224, 45.733267286049994, 47.683488076
resnet,none,32,32,offline,8,3, 666.4817573306411, 23.272644449988526, 23.2974459905, 36.513137206, 40.901659878, 43.072416763, 45.702086871439946, 47.833153767
resnet,none,32,32,offline,8,4, 660.8746575936117, 23.38580628178833, 23.413325925000002, 36.61926138, 41.013547713, 43.35001793, 46.01182110855983, 48.507386213
resnet,none,32,32,offline,8,5, 661.6408990235485, 23.326459281885498, 23.25042834, 36.497468045, 41.041997364, 43.166874944, 46.11894668769996, 48.506438283
resnet,none,32,32,offline,8,6, 663.8711899624733, 23.37381976509863, 23.3102166025, 36.53868554, 41.02231888, 43.308789818, 45.99178749544989, 48.357159799
resnet,none,32,32,offline,8,7, 659.6766938111646, 23.31723986947461, 23.3038492525, 36.552770898, 41.064770366, 43.252069896, 46.289769863999844, 48.639314821
resnet,none,32,32,offline,8,8, 653.4024987710933, 23.447253077757324, 23.3711391, 36.754414135, 41.183384812, 43.408744503, 46.42288786341987, 48.938695163
resnet,none,32,32,offline,8,9, 653.1709675574486, 23.398117673904054, 23.3274125305, 36.57474381, 41.168636806, 43.334390311, 46.79246838973988, 49.447466745
resnet,none,32,32,offline,8,10, 655.6177826076424, 23.438413221677976, 23.3848663465, 36.7766823, 41.198380221, 43.462769981, 46.95243002271987, 49.341668501
