benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,cpumemory,32,2,offline,8,9, 744.422778377363, 22.7019191056416, 22.634947941, 35.755637728, 40.04936044, 42.254805139, 43.6420768384, 43.959455899
resnet,cpumemory,32,2,offline,8,10, 744.4477095817173, 22.74072837894385, 22.621799477, 35.747756458, 40.076469726, 42.357607915, 43.66510181491998, 43.958509598
resnet,cpumemory,32,4,offline,8,1, 736.0158190625425, 22.739895064813233, 22.701277846, 35.768228992, 40.081159842, 42.21213508, 43.681479790089995, 44.283286053
resnet,cpumemory,32,4,offline,8,2, 735.8086082992359, 22.653455167903076, 22.607226385, 35.629810347, 39.961190333, 42.115736334, 43.46551074772999, 44.227005433
resnet,cpumemory,32,4,offline,8,3, 738.0163876433529, 22.62915495399561, 22.575455757999997, 35.60466752, 39.907871198, 42.042851947, 43.400666367019994, 44.285870158
resnet,cpumemory,32,4,offline,8,4, 741.6583080012875, 22.626419859144043, 22.599014265999998, 35.558016332, 39.906721015, 42.076188716, 43.42852079371999, 44.066346909
resnet,cpumemory,32,4,offline,8,5, 740.7931999668323, 22.65925419480054, 22.6450544115, 35.635878933, 39.964156589, 42.121559851, 43.471775375609994, 44.122767666
resnet,cpumemory,32,4,offline,8,6, 741.2116643961314, 22.636703625756347, 22.627768965, 35.615218618, 39.881760182, 42.096656852, 43.474981106279984, 44.135617669
resnet,cpumemory,32,4,offline,8,7, 743.4373009177777, 22.544114988890136, 22.4626147385, 35.509327137, 39.843546497, 41.977645437, 43.37042139732998, 43.966237515
resnet,cpumemory,32,4,offline,8,8, 739.7107224232246, 22.70230107783423, 22.6708694315, 35.627377347, 39.954794597, 42.186871291, 43.534006506999994, 44.219928535
resnet,cpumemory,32,4,offline,8,9, 738.2437188498352, 22.65322744064868, 22.6322646405, 35.555499731, 39.950330277, 42.120209516, 43.47964509252999, 44.252157232
resnet,cpumemory,32,4,offline,8,10, 740.0795653623497, 22.670615540911133, 22.621974977500003, 35.60428182, 39.934675266, 42.13017868, 43.48048870583999, 44.147234517
resnet,cpumemory,32,8,offline,8,1, 727.7944418756158, 22.909030808030273, 22.8427982995, 35.936010973, 40.222297497, 42.439280457, 43.90338696777999, 44.693276744
resnet,cpumemory,32,8,offline,8,2, 727.9180016583564, 22.678309651158933, 22.6263344105, 35.723634583, 39.990745105, 42.201897519, 43.56601440346999, 44.443856993
resnet,cpumemory,32,8,offline,8,3, 731.3802571974879, 22.744780082519533, 22.717928827999998, 35.716299041, 40.073925957, 42.172816122, 43.65352873236999, 44.462828886
resnet,cpumemory,32,8,offline,8,4, 732.0693404697996, 22.685583731174805, 22.646163529, 35.670691237, 40.003116272, 42.20949758, 43.64846643771999, 44.356921019
resnet,cpumemory,32,8,offline,8,5, 730.9122517631531, 22.632199280906004, 22.6081881935, 35.616873982, 39.917430426, 42.117249662, 43.50792710350999, 44.361485655
resnet,cpumemory,32,8,offline,8,6, 732.318837062864, 22.65799744055103, 22.590385096, 35.61203826, 39.949280689, 42.185489498, 43.55058644862997, 44.389592686
resnet,cpumemory,32,8,offline,8,7, 732.1165103049246, 22.679532597287352, 22.6174875555, 35.680768759, 40.012834729, 42.169472099, 43.5898260184, 44.341266245
resnet,cpumemory,32,8,offline,8,8, 731.9709062782727, 22.65838512986108, 22.633171091, 35.626467002, 39.985673564, 42.155053532, 43.530065212549985, 44.40447446
resnet,cpumemory,32,8,offline,8,9, 729.3642448575077, 22.74920909099658, 22.7454607895, 35.707968483, 40.058364569, 42.269429221, 43.61592786316999, 44.619192776
resnet,cpumemory,32,8,offline,8,10, 726.4617157522043, 22.74679302337329, 22.658244394, 35.740469822, 40.064364251, 42.244795849, 43.63251411374998, 44.78887259
resnet,cpumemory,32,16,offline,8,1, 711.1603226395029, 22.977757739503417, 22.937805574000002, 35.935293372, 40.248118717, 42.527319722, 44.14728313839998, 45.345780318
resnet,cpumemory,32,16,offline,8,2, 714.8426768093268, 22.875396209422853, 22.8759296495, 35.782733971, 40.1120703, 42.353150651, 43.901228016319976, 45.142973673
resnet,cpumemory,32,16,offline,8,3, 712.3418006180752, 22.851989632017577, 22.852947711, 35.791405452, 40.048286552, 42.318268417, 43.85152922624994, 45.106683492
resnet,cpumemory,32,16,offline,8,4, 715.3841693615793, 22.890114148844972, 22.8831757225, 35.77223004, 40.062558451, 42.346828675, 43.86188217998999, 44.932356899
resnet,cpumemory,32,16,offline,8,5, 714.0178029101767, 22.74402478658008, 22.686182404, 35.689041428, 40.019575038, 42.256370473, 43.73959838518998, 45.045021663
resnet,cpumemory,32,16,offline,8,6, 715.4326136000757, 22.675668922323, 22.604584840999998, 35.702125814, 39.983455121, 42.198305712, 43.688921644119965, 44.924274891
resnet,cpumemory,32,16,offline,8,7, 715.8277670903084, 22.77279260284351, 22.6454397905, 35.765714186, 40.02194719, 42.271948225, 43.79559700951999, 44.826390039
resnet,cpumemory,32,16,offline,8,8, 717.8660239530066, 22.62883580751709, 22.599505438999998, 35.532998154, 39.884122455, 42.103245633, 43.61859740191999, 44.835105321
resnet,cpumemory,32,16,offline,8,9, 715.2390099988406, 22.737519252569577, 22.7635901015, 35.761057212, 39.987970379, 42.212267932, 43.702260755999994, 45.07529196
resnet,cpumemory,32,16,offline,8,10, 713.363434925074, 22.78582955152124, 22.7180160925, 35.759925703, 40.071401149, 42.27609633, 43.77599969433, 45.003814086
resnet,cpumemory,32,32,offline,8,1, 702.5016280205622, 23.143579454267332, 23.096346373, 35.972678949, 40.238279216, 42.403158156, 44.092679487649946, 45.572876206
resnet,cpumemory,32,32,offline,8,2, 707.5627026979997, 22.759858868563235, 22.7249461075, 35.510929228, 39.826989783, 42.00193319, 43.67734189413998, 45.011619307
resnet,cpumemory,32,32,offline,8,3, 710.1730557340245, 22.72938699165991, 22.7070268645, 35.479945571, 39.784963012, 41.933343958, 43.59965321915999, 44.839574959
resnet,cpumemory,32,32,offline,8,4, 704.4488687241029, 22.7300163968999, 22.679729824, 35.491399798, 39.78146454, 41.881192248, 43.69288391268999, 44.941109694
resnet,cpumemory,32,32,offline,8,5, 707.7099118236374, 22.723969568072754, 22.6710511265, 35.531449946, 39.810549522, 42.00913456, 43.617619897899964, 44.788095537
resnet,cpumemory,32,32,offline,8,6, 705.8876282333555, 22.720297345387696, 22.719826175999998, 35.500358698, 39.812052278, 41.956174739, 43.65586437514999, 45.271528225
resnet,cpumemory,32,32,offline,8,7, 708.5056429032715, 22.776921477921142, 22.676781565, 35.580167113, 39.818411095, 42.015632836, 43.71226734259997, 45.088660576
resnet,cpumemory,32,32,offline,8,8, 706.0336369643561, 22.730528027413087, 22.676643943, 35.471236969, 39.829742153, 41.959655091, 43.61643575778992, 45.263814105
resnet,cpumemory,32,32,offline,8,9, 705.178193442031, 22.683417554907713, 22.6071268225, 35.499653569, 39.806290984, 41.964030101, 43.694333570379996, 45.029303959
resnet,cpumemory,32,32,offline,8,10, 703.0272539664526, 22.757878668499757, 22.6727995415, 35.588321937, 39.80360307, 41.916170102, 43.72532640025, 45.436441156
